2026-01-11 15:27:12,298 - Dataset uploaded: AED4weeks.csv
2026-01-11 15:36:54,964 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:36:54,993 - Action: SAMPLING | Details: Size: 400, Seed: 67
2026-01-11 15:36:56,546 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:36:56,554 - Action: SAMPLING | Details: Size: 450, Seed: 67
2026-01-11 15:37:35,429 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:37:35,438 - Action: SAMPLING | Details: Size: 350, Seed: 67
2026-01-11 15:37:38,025 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:09,117 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:18,317 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:18,653 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:19,142 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:19,642 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:20,056 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:21,199 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:40:22,375 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:46:29,554 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 15:46:34,903 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 15:46:34,913 - Action: APP_START | Details: User launched application
2026-01-11 15:46:35,149 - Action: PAGE_VIEW | Details: Dashboard
2026-01-11 15:46:40,131 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:46:42,909 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:46:43,040 - Action: SCHEDULE_OPTIMIZATION | Details: Task 1 - Cost: £1,755.00
2026-01-11 15:46:43,281 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:47:04,032 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:47:04,138 - Action: SCHEDULE_OPTIMIZATION | Details: Task 2 - Deviation: 3.67
2026-01-11 15:47:04,391 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:47:08,846 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:47:09,001 - Action: SCHEDULE_OPTIMIZATION | Details: Task 3 - Cost: £1,762.00
2026-01-11 15:47:09,204 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:47:12,287 - Action: PAGE_VIEW | Details: Analytics
2026-01-11 15:47:18,677 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:24,836 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:24,850 - Action: SAMPLING | Details: Size: 400, Seed: 67
